Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Segment;Postal Code;Product ID;Sales;Quantity;Discount;Profit
4525;CA-2022-166282;16/04/2022;22/04/2022;Standard Class;PK-19075;Consumer;37211;TEC-AC-10004209;35.168;4;0.2;8.3524
4526;CA-2022-166282;16/04/2022;22/04/2022;Standard Class;PK-19075;Consumer;37211;OFF-PA-10003022;123.088;7;0.2;40.0036
4527;US-2022-107440;16/04/2022;20/04/2022;Standard Class;BS-11365;Corporate;8701;TEC-MA-10001047;9099.93;7;0.0;2365.9818
4528;US-2022-107440;16/04/2022;20/04/2022;Standard Class;BS-11365;Corporate;8701;FUR-FU-10000550;9.96;2;0.0;3.2868
4529;US-2022-107440;16/04/2022;20/04/2022;Standard Class;BS-11365;Corporate;8701;OFF-BI-10002432;25.3;5;0.0;11.891
4530;US-2022-164588;16/04/2022;23/04/2022;Standard Class;AP-10915;Consumer;31907;OFF-AR-10003056;12.84;3;0.0;3.7236
4531;CA-2022-108735;17/04/2022;21/04/2022;Standard Class;JM-15535;Consumer;90712;FUR-BO-10003441;257.499;3;0.15;24.2352
4532;CA-2022-149111;17/04/2022;21/04/2022;Second Class;BF-11170;Home Office;27604;TEC-PH-10003092;36.792;1;0.2;4.1391
4533;CA-2022-149111;17/04/2022;21/04/2022;Second Class;BF-11170;Home Office;27604;FUR-FU-10000206;18.624;8;0.2;6.2856
4534;US-2022-133508;17/04/2022;21/04/2022;Standard Class;SW-20350;Home Office;68104;OFF-FA-10000134;29.05;5;0.0;9.0055
4535;US-2022-159415;17/04/2022;22/04/2022;Standard Class;CS-12175;Corporate;38401;FUR-FU-10003798;79.12;5;0.2;13.846
4536;CA-2022-125087;18/04/2022;23/04/2022;Standard Class;TH-21115;Corporate;77070;FUR-CH-10002880;344.372;4;0.3;-93.4724
4537;CA-2022-125087;18/04/2022;23/04/2022;Standard Class;TH-21115;Corporate;77070;OFF-ST-10001780;1554.936;3;0.2;77.7468
4538;CA-2022-125087;18/04/2022;23/04/2022;Standard Class;TH-21115;Corporate;77070;FUR-FU-10004748;127.88;5;0.6;-67.137
4539;CA-2022-139381;18/04/2022;22/04/2022;Standard Class;RF-19840;Consumer;23320;OFF-AP-10001271;203.92;4;0.0;55.0584
4540;CA-2022-139381;18/04/2022;22/04/2022;Standard Class;RF-19840;Consumer;23320;TEC-PH-10004924;29.56;4;0.0;7.9812
4541;CA-2022-144785;18/04/2022;23/04/2022;Standard Class;CS-12490;Corporate;10009;OFF-AR-10001573;6.99;3;0.0;2.0271
4542;CA-2022-144785;18/04/2022;23/04/2022;Standard Class;CS-12490;Corporate;10009;OFF-SU-10004290;6.84;1;0.0;1.8468
4543;CA-2022-155551;18/04/2022;23/04/2022;Standard Class;CR-12580;Home Office;60126;OFF-ST-10003656;230.376;3;0.2;-48.9549
4544;CA-2022-155551;18/04/2022;23/04/2022;Standard Class;CR-12580;Home Office;60126;OFF-PA-10001560;9.664;2;0.2;3.2616
4545;CA-2022-109666;19/04/2022;26/04/2022;Standard Class;KM-16720;Consumer;10035;TEC-PH-10004774;25.98;2;0.0;0.7794
4546;CA-2022-109666;19/04/2022;26/04/2022;Standard Class;KM-16720;Consumer;10035;OFF-AR-10004582;3.28;2;0.0;1.476
4547;CA-2022-109666;19/04/2022;26/04/2022;Standard Class;KM-16720;Consumer;10035;OFF-ST-10000991;459.88;4;0.0;13.7964
4548;CA-2022-109666;19/04/2022;26/04/2022;Standard Class;KM-16720;Consumer;10035;OFF-SU-10002522;7.76;2;0.0;2.2504
4549;CA-2022-109666;19/04/2022;26/04/2022;Standard Class;KM-16720;Consumer;10035;OFF-AR-10004022;71.96;2;0.0;17.99
4550;CA-2022-109666;19/04/2022;26/04/2022;Standard Class;KM-16720;Consumer;10035;OFF-SU-10001218;54.9;5;0.0;15.372
4551;CA-2022-109666;19/04/2022;26/04/2022;Standard Class;KM-16720;Consumer;10035;OFF-BI-10000174;9.28;2;0.2;3.248
4552;US-2022-115819;19/04/2022;24/04/2022;Second Class;JO-15280;Consumer;90049;TEC-PH-10004700;39.96;5;0.2;12.987
4553;US-2022-115819;19/04/2022;24/04/2022;Second Class;JO-15280;Consumer;90049;OFF-AR-10000823;5.46;3;0.0;1.5288
4554;US-2022-115819;19/04/2022;24/04/2022;Second Class;JO-15280;Consumer;90049;OFF-AR-10004456;73.2;5;0.0;21.228
4555;US-2022-115819;19/04/2022;24/04/2022;Second Class;JO-15280;Consumer;90049;OFF-BI-10000050;5.84;1;0.2;1.971
4556;US-2022-115819;19/04/2022;24/04/2022;Second Class;JO-15280;Consumer;90049;OFF-PA-10002377;22.72;4;0.0;10.224
4557;US-2022-115819;19/04/2022;24/04/2022;Second Class;JO-15280;Consumer;90049;OFF-BI-10000591;9.336;3;0.2;3.2676
4558;US-2022-161396;19/04/2022;25/04/2022;Standard Class;GM-14455;Home Office;43229;FUR-TA-10002622;205.176;2;0.4;-58.1332
4559;US-2022-161396;19/04/2022;25/04/2022;Standard Class;GM-14455;Home Office;43229;OFF-PA-10000418;419.4;5;0.2;146.79
4560;CA-2022-146423;21/04/2022;21/04/2022;Same Day;BT-11680;Consumer;6460;OFF-AR-10004817;15.48;3;0.0;4.4892
4561;CA-2022-146423;21/04/2022;21/04/2022;Same Day;BT-11680;Consumer;6460;OFF-PA-10003797;51.84;8;0.0;24.8832
4562;CA-2022-151498;21/04/2022;24/04/2022;First Class;DN-13690;Consumer;98115;OFF-BI-10004967;8.32;5;0.2;2.808
4563;US-2022-103646;21/04/2022;26/04/2022;Standard Class;SP-20545;Corporate;60623;OFF-ST-10000563;102.336;4;0.2;-12.792
4564;US-2022-103646;21/04/2022;26/04/2022;Standard Class;SP-20545;Corporate;60623;OFF-AP-10004487;48.792;3;0.8;-126.8592
4565;US-2022-103646;21/04/2022;26/04/2022;Standard Class;SP-20545;Corporate;60623;OFF-BI-10002854;44.848;8;0.8;-67.272
4566;CA-2022-101329;22/04/2022;29/04/2022;Standard Class;MM-17920;Consumer;13440;OFF-AR-10000614;32.13;9;0.0;8.3538
4567;CA-2022-101329;22/04/2022;29/04/2022;Standard Class;MM-17920;Consumer;13440;OFF-AR-10003190;2.88;1;0.0;0.8064
4568;CA-2022-109057;22/04/2022;27/04/2022;Standard Class;TT-21460;Home Office;60505;OFF-ST-10002406;23.952;2;0.2;2.3952
4569;CA-2022-109869;22/04/2022;29/04/2022;Standard Class;TN-21040;Home Office;85023;FUR-FU-10000023;23.56;5;0.2;7.068
4570;CA-2022-109869;22/04/2022;29/04/2022;Standard Class;TN-21040;Home Office;85023;FUR-TA-10001889;1272.63;6;0.5;-814.4832
4571;CA-2022-109869;22/04/2022;29/04/2022;Standard Class;TN-21040;Home Office;85023;OFF-BI-10000315;28.485;5;0.7;-20.889
4572;CA-2022-109869;22/04/2022;29/04/2022;Standard Class;TN-21040;Home Office;85023;OFF-SU-10003505;185.376;2;0.2;-34.758
4573;CA-2022-109869;22/04/2022;29/04/2022;Standard Class;TN-21040;Home Office;85023;OFF-AP-10002578;78.272;2;0.2;5.8704
4574;CA-2022-113061;22/04/2022;26/04/2022;Standard Class;EL-13735;Home Office;65109;FUR-FU-10003975;86.62;2;0.0;8.662
4575;CA-2022-147578;22/04/2022;26/04/2022;Second Class;PG-18895;Consumer;94122;FUR-FU-10001889;31.56;3;0.0;10.4148
4576;CA-2022-124149;23/04/2022;26/04/2022;First Class;MJ-17740;Consumer;43130;OFF-PA-10002421;108.336;6;0.2;37.9176
4577;CA-2022-124149;23/04/2022;26/04/2022;First Class;MJ-17740;Consumer;43130;OFF-ST-10000760;55.92;5;0.2;6.291
4578;CA-2022-124149;23/04/2022;26/04/2022;First Class;MJ-17740;Consumer;43130;OFF-PA-10002923;78.304;2;0.2;29.364
4579;CA-2022-126270;23/04/2022;27/04/2022;Standard Class;AF-10870;Consumer;92672;OFF-BI-10002764;18.088;7;0.2;6.5569
4580;CA-2022-126270;23/04/2022;27/04/2022;Standard Class;AF-10870;Consumer;92672;OFF-EN-10004386;71.97;3;0.0;35.985
4581;CA-2022-130001;23/04/2022;28/04/2022;Standard Class;HK-14890;Corporate;28205;OFF-PA-10002666;36.24;5;0.2;11.325
4582;CA-2022-162138;23/04/2022;27/04/2022;Standard Class;GK-14620;Corporate;92345;OFF-BI-10004593;251.52;6;0.2;81.744
4583;CA-2022-162138;23/04/2022;27/04/2022;Standard Class;GK-14620;Corporate;92345;TEC-AC-10001908;99.99;1;0.0;34.9965
4584;CA-2022-138933;24/04/2022;27/04/2022;First Class;JL-15130;Consumer;92503;OFF-BI-10003355;3.984;1;0.2;1.3944
4585;CA-2022-149279;24/04/2022;28/04/2022;Standard Class;CL-12700;Home Office;80906;OFF-PA-10003441;15.552;3;0.2;5.4432
4586;CA-2022-149279;24/04/2022;28/04/2022;Standard Class;CL-12700;Home Office;80906;FUR-CH-10004287;1325.76;6;0.2;149.148
4587;CA-2022-149279;24/04/2022;28/04/2022;Standard Class;CL-12700;Home Office;80906;OFF-BI-10004040;3.108;2;0.7;-2.1756
4588;CA-2022-168081;24/04/2022;27/04/2022;Second Class;CA-12055;Home Office;77070;TEC-AC-10003174;258.696;3;0.2;64.674
4589;US-2022-150147;25/04/2022;29/04/2022;Second Class;JL-15850;Consumer;19134;TEC-PH-10004614;82.8;2;0.4;-20.7
4590;US-2022-150147;25/04/2022;29/04/2022;Second Class;JL-15850;Consumer;19134;OFF-BI-10001153;20.724;2;0.7;-13.816
4591;US-2022-150147;25/04/2022;29/04/2022;Second Class;JL-15850;Consumer;19134;OFF-BI-10001982;4.896;3;0.7;-3.4272
4592;CA-2022-139556;26/04/2022;01/05/2022;Standard Class;DB-13360;Home Office;10009;FUR-CH-10004983;434.646;3;0.1;62.7822
4593;CA-2022-137204;28/04/2022;05/05/2022;Standard Class;BO-11350;Corporate;90045;FUR-CH-10002304;41.568;2;0.2;2.598
4594;CA-2022-152814;28/04/2022;02/05/2022;Standard Class;EH-14005;Home Office;80219;OFF-PA-10001970;29.472;3;0.2;9.9468
4595;CA-2022-161816;28/04/2022;01/05/2022;First Class;NB-18655;Corporate;75217;TEC-PH-10003012;369.576;3;0.2;41.5773
4596;CA-2022-161816;28/04/2022;01/05/2022;First Class;NB-18655;Corporate;75217;OFF-LA-10004345;15.712;4;0.2;5.6956
4597;CA-2022-167605;28/04/2022;30/04/2022;Second Class;RB-19570;Consumer;60174;FUR-FU-10001602;30.344;2;0.6;-31.8612
4598;CA-2022-144792;30/04/2022;04/05/2022;Standard Class;KD-16615;Corporate;85254;FUR-FU-10002759;111.888;7;0.2;22.3776
4599;CA-2022-154788;30/04/2022;04/05/2022;Standard Class;JL-15835;Consumer;10011;OFF-BI-10003314;7.712;2;0.2;2.7956
4600;US-2022-120460;30/04/2022;05/05/2022;Standard Class;BF-11170;Home Office;75081;FUR-FU-10004973;22.608;3;0.6;-10.1736
4601;CA-2022-101525;01/05/2022;04/05/2022;Second Class;CM-12235;Consumer;72209;OFF-PA-10001497;109.92;2;0.0;53.8608
4602;CA-2022-101525;01/05/2022;04/05/2022;Second Class;CM-12235;Consumer;72209;OFF-PA-10003936;19.44;3;0.0;9.3312
4603;CA-2022-101525;01/05/2022;04/05/2022;Second Class;CM-12235;Consumer;72209;OFF-AR-10000716;11.16;2;0.0;4.3524
4604;CA-2022-164784;01/05/2022;04/05/2022;First Class;HF-14995;Consumer;38109;OFF-LA-10001569;3.984;1;0.2;1.2948
4605;CA-2022-164784;01/05/2022;04/05/2022;First Class;HF-14995;Consumer;38109;FUR-TA-10004534;370.62;3;0.4;-142.071
4606;CA-2022-164784;01/05/2022;04/05/2022;First Class;HF-14995;Consumer;38109;OFF-BI-10002954;2.742;2;0.7;-2.0108
4607;CA-2022-104311;02/05/2022;06/05/2022;Standard Class;AS-10090;Consumer;75061;OFF-ST-10000321;18.936;3;0.2;-3.7872
4608;CA-2022-104311;02/05/2022;06/05/2022;Standard Class;AS-10090;Consumer;75061;OFF-ST-10002957;12.672;3;0.2;-3.168
4609;CA-2022-104311;02/05/2022;06/05/2022;Standard Class;AS-10090;Consumer;75061;OFF-LA-10000973;5.04;2;0.2;1.764
4610;CA-2022-109400;02/05/2022;06/05/2022;Standard Class;NR-18550;Consumer;79109;FUR-CH-10003298;366.744;4;0.3;-110.0232
4611;CA-2022-146836;02/05/2022;02/05/2022;Same Day;CC-12475;Consumer;10024;OFF-ST-10001580;44.94;3;0.0;12.5832
4612;CA-2022-146836;02/05/2022;02/05/2022;Same Day;CC-12475;Consumer;10024;OFF-BI-10000315;45.576;3;0.2;15.9516
4613;CA-2022-148698;02/05/2022;07/05/2022;Standard Class;BD-11770;Consumer;77070;OFF-AR-10004022;86.352;3;0.2;5.397
4614;CA-2022-154060;02/05/2022;08/05/2022;Standard Class;DL-12865;Consumer;27405;FUR-CH-10002304;187.056;9;0.2;11.691
4615;CA-2022-158155;02/05/2022;06/05/2022;Standard Class;EH-13765;Corporate;10009;FUR-FU-10000732;12.56;2;0.0;4.0192
4616;CA-2022-158155;02/05/2022;06/05/2022;Standard Class;EH-13765;Corporate;10009;OFF-BI-10001670;90.48;3;0.2;33.93
4617;CA-2022-158155;02/05/2022;06/05/2022;Standard Class;EH-13765;Corporate;10009;OFF-PA-10000533;13.08;2;0.0;6.0168
4618;CA-2022-158155;02/05/2022;06/05/2022;Standard Class;EH-13765;Corporate;10009;FUR-FU-10002253;214.7;5;0.0;83.733
4619;CA-2022-129280;03/05/2022;05/05/2022;First Class;SM-20905;Consumer;43055;TEC-AC-10003832;132.52;5;0.2;34.7865
4620;CA-2022-129280;03/05/2022;05/05/2022;First Class;SM-20905;Consumer;43055;OFF-ST-10002554;195.64;5;0.2;-44.019
4621;CA-2022-129280;03/05/2022;05/05/2022;First Class;SM-20905;Consumer;43055;FUR-FU-10001876;51.968;2;0.2;10.3936
4622;CA-2022-129280;03/05/2022;05/05/2022;First Class;SM-20905;Consumer;43055;TEC-AC-10002637;431.976;3;0.2;-75.5958
4623;CA-2022-129280;03/05/2022;05/05/2022;First Class;SM-20905;Consumer;43055;TEC-MA-10003589;224.937;3;0.7;-164.9538
4624;CA-2022-129280;03/05/2022;05/05/2022;First Class;SM-20905;Consumer;43055;OFF-LA-10000081;6.0;2;0.2;2.1
4625;CA-2022-163398;03/05/2022;08/05/2022;Standard Class;CB-12415;Consumer;60653;OFF-BI-10000014;2.182;1;0.8;-3.6003
4626;CA-2022-163398;03/05/2022;08/05/2022;Standard Class;CB-12415;Consumer;60653;OFF-AR-10003217;27.384;7;0.2;2.7384
4627;CA-2022-163398;03/05/2022;08/05/2022;Standard Class;CB-12415;Consumer;60653;OFF-AP-10002403;26.406;3;0.8;-71.2962
4628;CA-2022-105662;05/05/2022;09/05/2022;Standard Class;RB-19465;Home Office;32303;OFF-PA-10001001;93.248;4;0.2;31.4712
4629;CA-2022-105662;05/05/2022;09/05/2022;Standard Class;RB-19465;Home Office;32303;TEC-PH-10001198;177.48;3;0.2;19.9665
4630;CA-2022-112676;05/05/2022;08/05/2022;First Class;PJ-18835;Corporate;37130;OFF-PA-10003971;14.352;3;0.2;5.2026
4631;CA-2022-126165;05/05/2022;07/05/2022;Second Class;AH-10465;Consumer;94109;FUR-TA-10001676;71.088;2;0.2;-1.7772
4632;CA-2022-137729;05/05/2022;09/05/2022;Standard Class;BF-11005;Home Office;90004;OFF-ST-10001505;5.98;1;0.0;1.0166
4633;CA-2022-137729;05/05/2022;09/05/2022;Standard Class;BF-11005;Home Office;90004;TEC-PH-10001433;246.168;3;0.2;21.5397
4634;CA-2022-145247;05/05/2022;07/05/2022;First Class;ND-18370;Consumer;40214;OFF-PA-10003641;79.14;3;0.0;36.4044
4635;CA-2022-160500;05/05/2022;08/05/2022;First Class;DM-13015;Consumer;92024;OFF-BI-10003784;6.72;5;0.2;2.352
4636;CA-2022-160500;05/05/2022;08/05/2022;First Class;DM-13015;Consumer;92024;FUR-TA-10003748;298.776;3;0.2;7.4694
4637;US-2022-102239;05/05/2022;06/05/2022;First Class;LW-16990;Corporate;89015;FUR-TA-10003392;1685.88;6;0.0;320.3172
4638;US-2022-102239;05/05/2022;06/05/2022;First Class;LW-16990;Corporate;89015;OFF-BI-10001890;5.728;2;0.2;2.0048
4639;US-2022-147991;05/05/2022;09/05/2022;Standard Class;ZD-21925;Consumer;37421;FUR-FU-10004270;16.72;5;0.2;3.344
4640;CA-2022-118052;06/05/2022;10/05/2022;Standard Class;BE-11455;Home Office;44052;OFF-FA-10004248;7.216;2;0.2;1.7138
4641;CA-2022-118052;06/05/2022;10/05/2022;Standard Class;BE-11455;Home Office;44052;OFF-PA-10002581;49.568;2;0.2;15.49
4642;CA-2022-118052;06/05/2022;10/05/2022;Standard Class;BE-11455;Home Office;44052;FUR-FU-10004848;54.712;7;0.2;11.6263
4643;CA-2022-137393;06/05/2022;10/05/2022;Standard Class;GM-14500;Consumer;93309;FUR-FU-10001617;41.6;4;0.0;14.144
4644;CA-2022-139234;06/05/2022;10/05/2022;Standard Class;AF-10870;Consumer;60610;OFF-BI-10000773;3.208;2;0.8;-5.2932
4645;CA-2022-139234;06/05/2022;10/05/2022;Standard Class;AF-10870;Consumer;60610;TEC-AC-10004510;26.176;2;0.2;-3.272
4646;US-2022-146857;06/05/2022;08/05/2022;Second Class;BE-11455;Home Office;65807;OFF-AP-10001205;54.48;1;0.0;15.2544
4647;CA-2022-128818;07/05/2022;11/05/2022;Standard Class;CJ-12010;Consumer;10009;OFF-BI-10000309;85.232;7;0.2;30.8966
4648;CA-2022-128818;07/05/2022;11/05/2022;Standard Class;CJ-12010;Consumer;10009;OFF-LA-10003923;44.4;3;0.0;22.2
4649;CA-2022-128818;07/05/2022;11/05/2022;Standard Class;CJ-12010;Consumer;10009;FUR-CH-10002084;442.764;4;0.1;59.0352
4650;CA-2022-128818;07/05/2022;11/05/2022;Standard Class;CJ-12010;Consumer;10009;TEC-MA-10000488;3999.95;5;0.0;1159.9855
4651;CA-2022-128818;07/05/2022;11/05/2022;Standard Class;CJ-12010;Consumer;10009;TEC-AC-10001767;199.95;5;0.0;21.9945
4652;CA-2022-128818;07/05/2022;11/05/2022;Standard Class;CJ-12010;Consumer;10009;FUR-FU-10001940;63.68;8;0.0;28.0192
4653;CA-2022-106530;08/05/2022;08/05/2022;Same Day;CL-12565;Consumer;44105;OFF-ST-10002011;1006.056;3;0.2;88.0299
4654;CA-2022-106530;08/05/2022;08/05/2022;Same Day;CL-12565;Consumer;44105;OFF-PA-10002986;10.688;2;0.2;3.7408
4655;CA-2022-106530;08/05/2022;08/05/2022;Same Day;CL-12565;Consumer;44105;OFF-PA-10004451;10.368;2;0.2;3.6288
4656;CA-2022-106530;08/05/2022;08/05/2022;Same Day;CL-12565;Consumer;44105;OFF-ST-10000649;25.12;2;0.2;1.57
4657;CA-2022-106530;08/05/2022;08/05/2022;Same Day;CL-12565;Consumer;44105;TEC-AC-10001465;58.112;2;0.2;7.264
4658;CA-2022-111696;08/05/2022;10/05/2022;First Class;TB-21625;Consumer;90004;OFF-PA-10002751;17.94;3;0.0;8.073
4659;CA-2022-164672;08/05/2022;13/05/2022;Second Class;GB-14530;Corporate;19901;FUR-FU-10001488;211.96;2;0.0;42.392
4660;CA-2022-109176;09/05/2022;15/05/2022;Standard Class;JW-16075;Consumer;19140;OFF-EN-10003134;9.344;1;0.2;3.504
4661;CA-2022-109176;09/05/2022;15/05/2022;Standard Class;JW-16075;Consumer;19140;OFF-AR-10001955;79.36;5;0.2;9.92
4662;CA-2022-112382;09/05/2022;13/05/2022;Standard Class;MB-18085;Consumer;77036;TEC-PH-10001552;19.136;2;0.2;1.9136
4663;CA-2022-159765;09/05/2022;12/05/2022;Second Class;TH-21100;Consumer;24153;OFF-AR-10003514;27.86;7;0.0;9.1938
4664;CA-2022-161158;09/05/2022;13/05/2022;Standard Class;PS-18970;Home Office;10024;OFF-AR-10000462;8.0;5;0.0;3.44
4665;CA-2022-169166;09/05/2022;14/05/2022;Standard Class;SS-20590;Consumer;98115;TEC-AC-10000991;93.98;2;0.0;13.1572
4666;US-2022-144057;09/05/2022;13/05/2022;Standard Class;CV-12805;Corporate;78745;OFF-ST-10001490;856.656;6;0.2;107.082
4667;US-2022-144057;09/05/2022;13/05/2022;Standard Class;CV-12805;Corporate;78745;OFF-BI-10002852;13.184;4;0.8;-20.4352
4668;US-2022-144057;09/05/2022;13/05/2022;Standard Class;CV-12805;Corporate;78745;OFF-AP-10000390;48.784;4;0.8;-131.7168
4669;US-2022-144057;09/05/2022;13/05/2022;Standard Class;CV-12805;Corporate;78745;OFF-PA-10004327;76.64;2;0.2;26.824
4670;US-2022-144057;09/05/2022;13/05/2022;Standard Class;CV-12805;Corporate;78745;OFF-BI-10002353;18.528;6;0.8;-27.792
4671;US-2022-159093;09/05/2022;14/05/2022;Standard Class;RS-19420;Corporate;90036;OFF-PA-10001260;32.04;4;0.0;14.418
4672;CA-2022-117625;10/05/2022;15/05/2022;Standard Class;GM-14500;Consumer;60610;OFF-EN-10001535;7.072;2;0.2;2.3868
4673;CA-2022-133816;10/05/2022;13/05/2022;Second Class;CS-12400;Home Office;19134;TEC-PH-10001795;743.988;2;0.4;-123.998
4674;CA-2022-161543;10/05/2022;16/05/2022;Standard Class;RD-19720;Consumer;98105;OFF-PA-10003971;11.96;2;0.0;5.8604
4675;CA-2022-162733;11/05/2022;12/05/2022;First Class;TT-21070;Consumer;90045;OFF-PA-10002751;5.98;1;0.0;2.691
4676;CA-2022-100510;12/05/2022;17/05/2022;Standard Class;HM-14860;Corporate;10024;FUR-FU-10000320;10.02;3;0.0;4.4088
4677;CA-2022-100510;12/05/2022;17/05/2022;Standard Class;HM-14860;Corporate;10024;TEC-PH-10001835;631.96;4;0.0;303.3408
4678;CA-2022-109911;12/05/2022;16/05/2022;Standard Class;VG-21805;Corporate;23464;OFF-AR-10001662;10.96;4;0.0;2.9592
4679;CA-2022-167416;12/05/2022;17/05/2022;Standard Class;JM-15580;Consumer;98105;OFF-EN-10001141;54.9;5;0.0;26.901
4680;US-2022-101196;12/05/2022;17/05/2022;Standard Class;FM-14215;Corporate;19140;OFF-ST-10004804;82.368;2;0.2;-19.5624
4681;US-2022-123610;12/05/2022;16/05/2022;Standard Class;VM-21835;Consumer;92691;TEC-AC-10004518;120.0;6;0.0;46.8
4682;US-2022-123610;12/05/2022;16/05/2022;Standard Class;VM-21835;Consumer;92691;OFF-AP-10002222;8.67;1;0.0;2.3409
4683;CA-2022-108224;14/05/2022;14/05/2022;Same Day;TH-21235;Corporate;85364;TEC-AC-10003832;185.528;7;0.2;48.7011
4684;CA-2022-141019;14/05/2022;14/05/2022;Same Day;LH-17155;Consumer;45231;FUR-FU-10002937;79.384;1;0.2;29.769
4685;US-2022-148901;14/05/2022;19/05/2022;Standard Class;MK-17905;Corporate;32216;OFF-BI-10001718;57.582;3;0.7;-44.1462
4686;US-2022-148901;14/05/2022;19/05/2022;Standard Class;MK-17905;Corporate;32216;OFF-PA-10004983;31.104;6;0.2;10.8864
4687;US-2022-148901;14/05/2022;19/05/2022;Standard Class;MK-17905;Corporate;32216;FUR-FU-10002396;30.192;3;0.2;8.3028
4688;US-2022-148901;14/05/2022;19/05/2022;Standard Class;MK-17905;Corporate;32216;TEC-PH-10003988;43.6;5;0.2;4.36
4689;US-2022-148901;14/05/2022;19/05/2022;Standard Class;MK-17905;Corporate;32216;OFF-AR-10002467;4.768;2;0.2;0.4172
4690;US-2022-148901;14/05/2022;19/05/2022;Standard Class;MK-17905;Corporate;32216;OFF-BI-10004002;10.38;2;0.7;-7.612
4691;US-2022-148901;14/05/2022;19/05/2022;Standard Class;MK-17905;Corporate;32216;OFF-BI-10002309;13.392;8;0.7;-9.8208
4692;CA-2022-141180;15/05/2022;19/05/2022;Second Class;DP-13000;Consumer;33311;OFF-BI-10000301;7.764;4;0.7;-5.176
4693;CA-2022-152408;15/05/2022;21/05/2022;Standard Class;TT-21220;Consumer;10035;OFF-BI-10002393;13.776;3;0.2;4.4772
4694;CA-2022-165673;15/05/2022;19/05/2022;Second Class;MN-17935;Consumer;45503;OFF-PA-10000697;15.232;4;0.2;5.5216
4695;US-2022-146570;15/05/2022;20/05/2022;Standard Class;SN-20710;Home Office;39212;OFF-BI-10001718;511.84;8;0.0;240.5648
4696;US-2022-146570;15/05/2022;20/05/2022;Standard Class;SN-20710;Home Office;39212;OFF-AR-10004602;91.96;4;0.0;25.7488
4697;US-2022-146570;15/05/2022;20/05/2022;Standard Class;SN-20710;Home Office;39212;OFF-AR-10003856;8.34;3;0.0;2.1684
4698;CA-2022-122133;16/05/2022;23/05/2022;Standard Class;JR-15670;Consumer;6457;OFF-ST-10002574;552.56;4;0.0;0.0
4699;CA-2022-130638;16/05/2022;19/05/2022;Second Class;SC-20095;Consumer;90045;FUR-FU-10002116;282.84;4;0.0;19.7988
4700;CA-2022-130638;16/05/2022;19/05/2022;Second Class;SC-20095;Consumer;90045;OFF-LA-10002195;27.72;9;0.0;13.3056
4701;CA-2022-133144;16/05/2022;21/05/2022;Second Class;DO-13435;Consumer;90036;OFF-PA-10004971;17.34;3;0.0;8.4966
4702;CA-2022-158435;17/05/2022;18/05/2022;First Class;AG-10900;Consumer;6708;OFF-SU-10000381;65.17;7;0.0;18.8993
4703;CA-2022-158435;17/05/2022;18/05/2022;First Class;AG-10900;Consumer;6708;OFF-LA-10002475;14.62;2;0.0;6.8714
4704;CA-2022-158435;17/05/2022;18/05/2022;First Class;AG-10900;Consumer;6708;FUR-FU-10003975;173.24;4;0.0;17.324
4705;US-2022-117037;17/05/2022;20/05/2022;First Class;LW-17215;Consumer;60653;OFF-BI-10000279;2.89;1;0.8;-4.7685
4706;US-2022-117037;17/05/2022;20/05/2022;First Class;LW-17215;Consumer;60653;OFF-FA-10000936;7.896;3;0.2;2.4675
4707;US-2022-117037;17/05/2022;20/05/2022;First Class;LW-17215;Consumer;60653;FUR-FU-10004973;22.608;3;0.6;-10.1736
4708;US-2022-117037;17/05/2022;20/05/2022;First Class;LW-17215;Consumer;60653;OFF-PA-10000791;30.528;8;0.2;9.54
4709;US-2022-150567;17/05/2022;21/05/2022;Standard Class;RP-19855;Corporate;32712;OFF-BI-10001757;2.952;2;0.7;-2.1648
4710;US-2022-150567;17/05/2022;21/05/2022;Standard Class;RP-19855;Corporate;32712;OFF-BI-10000069;27.018;6;0.7;-21.6144
4711;CA-2022-122728;18/05/2022;24/05/2022;Standard Class;EB-13930;Consumer;94110;OFF-ST-10000604;104.28;3;0.0;26.07
4712;CA-2022-122728;18/05/2022;24/05/2022;Standard Class;EB-13930;Consumer;94110;OFF-PA-10004040;17.94;3;0.0;8.7906
4713;CA-2022-126935;19/05/2022;24/05/2022;Standard Class;BT-11395;Corporate;94109;OFF-BI-10004817;9.584;1;0.2;3.3544
4714;CA-2022-138282;19/05/2022;23/05/2022;Standard Class;AH-10690;Corporate;90008;OFF-AP-10001366;87.84;8;0.0;23.7168
4715;CA-2022-157245;19/05/2022;24/05/2022;Standard Class;LE-16810;Consumer;22204;FUR-CH-10003746;641.96;2;0.0;179.7488
